id,vehicle.position.latitude,vehicle.position.longitude,vehicle.position.speed,vehicle.timestamp,vehicle.vehicle.id,vehicle.vehicle.label,vehicle.trip.tripId,vehicle.trip.startDate,vehicle.trip.routeId,vehicle.position.bearing,vehicle.currentStopSequence,vehicle.currentStatus,vehicle.stopId8093,40.11332,-75.345474,1.4037056,1664787605,8093,8093,50172,20221003,93,116.468094,1.0,STOPPED_AT,1649
8240,40.015408,-75.15363,10.487557,1664787605,8240,8240,61599,20221003,23,158.05344,55.0,STOPPED_AT,15718
8255,39.92372,-75.15963,0.648208,1664787605,8255,8255,69568,20221003,47,189.53934,93.0,IN_TRANSIT_TO,730
8252,40.06399,-75.19398,12.450064,1664787605,8252,8252,61663,20221003,23,330.3545,89.0,STOPPED_AT,17407
8262,40.01636,-75.14963,13.125094,1664787605,8262,8262,81365,20221003,BSO,9.502747,27.0,IN_TRANSIT_TO,17305
8275,39.971073,-75.13991,5.4941216,1664787602,8275,8275,73903,20221003,57,99.822,78.0,STOPPED_AT,18083
8279,40.03139,-75.11749,9.186671,1664787606,8279,8279,73855,20221003,57,212.52682,36.0,STOPPED_AT,17961
3403,39.961006,-75.23261,2.2083776,1664787602,3403,3403,83179,20221003,MFO,279.24704,25.0,IN_TRANSIT_TO,1396
3402,40.00378,-75.10002,0.5677408,1664787604,3402,3402,83182,20221003,MFO,234.37505,5.0,IN_TRANSIT_TO,19014
3401,39.95131,-75.166374,4.8637953,1664787606,3401,3401,67203,20221003,42,99.006714,65.0,IN_TRANSIT_TO,6060
809,40.031357,-75.08322,,1664787562,809,809,74642,20221003,59,24.385756,10.0,IN_TRANSIT_TO,20446
814,40.064137,-74.98153,,1664787558,814,814,77306,20221003,66,336.6492,1.0,STOPPED_AT,954
817,40.038395,-75.03643,,1664787554,817,817,77307,20221003,66,244.5838,30.0,STOPPED_AT,21936
828,40.024204,-75.077034,,1664787558,828,828,77544,20221003,66,194.88765,1.0,STOPPED_AT,21941
3438,39.908405,-75.15844,0.0178816,1664787603,3438,3438,81532,20221003,G,113.3,14.0,STOPPED_AT,175
830,40.023296,-75.133316,,1664787555,830,830,79317,20221003,75,9.023519,26.0,IN_TRANSIT_TO,256
833,40.042713,-75.024376,,1664787550,833,833,77545,20221003,66,64.59556,26.0,STOPPED_AT,21837
3449,39.889877,-75.23021,15.360294,1664787599,3449,3449,78246,20221003,68,70.608635,81.0,IN_TRANSIT_TO,29444
3472,39.95365,-75.164795,0.0089408,1664787605,3472,3472,56220,20221003,125,279.42963,2.0,STOPPED_AT,17842
3471,39.84974,-75.359985,0.0089408,1664787603,3471,3471,54589,20221003,109,58.624958,1.0,STOPPED_AT,30359
3469,39.986904,-75.4005,1.4886432,1664787602,3469,3469,53647,20221003,104,269.13806,50.0,IN_TRANSIT_TO,18679
